site_no,url,lat,long,id,county,state,hydrolic_unit_id,id2
12340000,https://waterdata.usgs.gov/nwis/inventory/?site_no=12340000&agency_cd=USGS,46.899411,113.756319,NAD83,Missoula County,Montana,17010203,NGVD29
12344000,https://waterdata.usgs.gov/nwis/inventory/?site_no=12344000&agency_cd=USGS,45.97205,114.141233,NAD83,Ravalli County,Montana,17010205,NGVD29
12352500,https://waterdata.usgs.gov/nwis/inventory/?site_no=12352500&agency_cd=USGS,46.831739,114.054861,NAD83,Missoula County,Montana,17010205,NAVD88
12353650,https://waterdata.usgs.gov/nwis/inventory/?site_no=12353650&agency_cd=USGS,47.196389,114.889444,NAD27,Mineral County,Montana,17010204,
12354700,https://waterdata.usgs.gov/nwis/inventory/?site_no=12354700&agency_cd=USGS,47.321944,114.89,NAD27,Sanders County,Montana,17010204,
12355500,https://waterdata.usgs.gov/nwis/inventory/?site_no=12355500&agency_cd=USGS,48.495797,114.126764,NAD83,Flathead County,Montana,17010206,NGVD29
12363000,https://waterdata.usgs.gov/nwis/inventory/?site_no=12363000&agency_cd=USGS,48.361811,114.18495,NAD83,Flathead County,Montana,17010208,NAVD88
12388700,https://waterdata.usgs.gov/nwis/inventory/?site_no=12388700&agency_cd=USGS,47.366792,114.585,NAD83,Sanders County,Montana,17010212,NGVD29
06461500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06461500&agency_cd=USGS,42.902222,100.362222,NAD83,Cherry County,Nebraska,10150004,NGVD29
06465500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06465500&agency_cd=USGS,42.739722,98.222778,NAD83,Knox County,Nebraska,10150007,NGVD29
06478522,https://waterdata.usgs.gov/nwis/inventory/?site_no=06478522&agency_cd=USGS,42.765278,97.172567,NAD83,Cedar County,Nebraska,10170101,NAVD88
06486000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06486000&agency_cd=USGS,42.485833,96.413611,NAD27,Dakota County,Nebraska,10230001,NAVD88
06610000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06610000&agency_cd=USGS,41.258889,95.922222,NAD27,Douglas County,Nebraska,10230006,NAVD88
06768000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06768000&agency_cd=USGS,40.6825,99.540556,NAD83,Dawson County,Nebraska,10200101,NGVD29
06775900,https://waterdata.usgs.gov/nwis/inventory/?site_no=06775900&agency_cd=USGS,41.778611,100.525278,NAD83,Thomas County,Nebraska,10210002,NAVD88
06781600,https://waterdata.usgs.gov/nwis/inventory/?site_no=06781600&agency_cd=USGS,41.422778,100.203378,NAD83,Custer County,Nebraska,10210004,NAVD88
06784000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06784000&agency_cd=USGS,41.0325,98.740556,NAD83,Buffalo County,Nebraska,10210004,NAVD88
06785500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06785500&agency_cd=USGS,41.941667,99.860278,NAD83,Blaine County,Nebraska,10210006,NAVD88
06786000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06786000&agency_cd=USGS,41.776944,99.379167,NAD83,Loup County,Nebraska,10210006,NAVD88
06795500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06795500&agency_cd=USGS,41.526111,97.281667,NAD83,Platte County,Nebraska,10200201,NGVD29
06796500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06796500&agency_cd=USGS,41.32,96.403889,NAD83,Douglas County,Nebraska,10200202,NAVD88
06796550,https://waterdata.usgs.gov/nwis/inventory/?site_no=06796550&agency_cd=USGS,41.198056,96.339444,NAD27,Saunders County,Nebraska,10200202,NAVD88
06799350,https://waterdata.usgs.gov/nwis/inventory/?site_no=06799350&agency_cd=USGS,41.839444,96.727222,NAD27,Cuming County,Nebraska,10220003,NGVD29
06800500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06800500&agency_cd=USGS,41.293333,96.283889,NAD83,Douglas County,Nebraska,10220003,NAVD88
06805000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06805000&agency_cd=USGS,41.051667,96.338611,NAD83,Saunders County,Nebraska,10200203,NGVD29
06805500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06805500&agency_cd=USGS,41.015278,96.157778,NAD83,Sarpy County,Nebraska,10200202,NGVD29
06807000,https://waterdata.usgs.gov/nwis/inventory/?site_no=06807000&agency_cd=USGS,40.681944,95.846667,NAD27,Otoe County,Nebraska,10240001,NAVD88
06813500,https://waterdata.usgs.gov/nwis/inventory/?site_no=06813500&agency_cd=USGS,40.053639,95.422417,NAD83,Richardson County,Nebraska,10240005,NAVD88
410156098442601,https://waterdata.usgs.gov/nwis/inventory/?site_no=410156098442601&agency_cd=USGS,41.032328,98.740456,NAD83,Buffalo County,Nebraska,10210004,aquifer
410333095530101,https://waterdata.usgs.gov/nwis/inventory/?site_no=410333095530101&agency_cd=USGS,41.059353,95.883669,NAD83,Sarpy County,Nebraska,10230006,NAVD88
410536096194801,https://waterdata.usgs.gov/nwis/inventory/?site_no=410536096194801&agency_cd=USGS,41.093361,96.330167,NAD83,Sarpy County,Nebraska,10200202,NAVD88
410546096194301,https://waterdata.usgs.gov/nwis/inventory/?site_no=410546096194301&agency_cd=USGS,41.096083,96.328583,NAD83,Sarpy County,Nebraska,10200202,NAVD88
411736096170201,https://waterdata.usgs.gov/nwis/inventory/?site_no=411736096170201&agency_cd=USGS,41.293222,96.28375,NAD83,Douglas County,Nebraska,,aquifer
412126095565201,https://waterdata.usgs.gov/nwis/inventory/?site_no=412126095565201&agency_cd=USGS,41.357472,95.947778,NAD83,Douglas County,Nebraska,10230006,NAVD88
412522100121201,https://waterdata.usgs.gov/nwis/inventory/?site_no=412522100121201&agency_cd=USGS,41.422778,100.203378,NAD83,Custer County,Nebraska,10210004,aquifer
414952100060301,https://waterdata.usgs.gov/nwis/inventory/?site_no=414952100060301&agency_cd=USGS,41.831103,100.100867,NAD83,Blaine County,Nebraska,10210001,aquifer
415022096434301,https://waterdata.usgs.gov/nwis/inventory/?site_no=415022096434301&agency_cd=USGS,41.839583,96.7285,NAD83,Cuming County,Nebraska,10220003,NAVD88
10249300,https://waterdata.usgs.gov/nwis/inventory/?site_no=10249300&agency_cd=USGS,38.8875,117.244444,NAD27,Nye County,Nevada,16060004,NGVD29
10301500,https://waterdata.usgs.gov/nwis/inventory/?site_no=10301500&agency_cd=USGS,39.152461,119.098889,NAD83,Lyon County,Nevada,16050303,NGVD29
10302002,https://waterdata.usgs.gov/nwis/inventory/?site_no=10302002&agency_cd=USGS,38.940278,118.802778,NAD27,Mineral County,Nevada,16050303,NGVD29
10302025,https://waterdata.usgs.gov/nwis/inventory/?site_no=10302025&agency_cd=USGS,38.791111,118.726111,NAD27,Mineral County,Nevada,16050304,NGVD29
10317480,https://waterdata.usgs.gov/nwis/inventory/?site_no=10317480&agency_cd=USGS,41.329722,115.571944,NAD83,Elko County,Nevada,16040102,NAVD88
10348200,https://waterdata.usgs.gov/nwis/inventory/?site_no=10348200&agency_cd=USGS,39.517617,119.741644,NAD83,Washoe County,Nevada,16050102,NGVD29
10350500,https://waterdata.usgs.gov/nwis/inventory/?site_no=10350500&agency_cd=USGS,39.565453,119.486186,NAD83,Storey County,Nevada,16050102,NGVD29
10351600,https://waterdata.usgs.gov/nwis/inventory/?site_no=10351600&agency_cd=USGS,39.584722,119.440278,NAD27,Storey County,Nevada,16050102,NGVD29
10351700,https://waterdata.usgs.gov/nwis/inventory/?site_no=10351700&agency_cd=USGS,39.777372,119.337522,NAD83,Washoe County,Nevada,16050103,NGVD29
362135114285401,https://waterdata.usgs.gov/nwis/inventory/?site_no=362135114285401&agency_cd=USGS,36.359633,114.481714,NAD83,Clark County,Nevada,15010005,aquifer
010642505,https://waterdata.usgs.gov/nwis/inventory/?site_no=010642505&agency_cd=USGS,44.083889,71.285556,NAD83,Carroll County,New Hampshire,01060002,NGVD29
01072870,https://waterdata.usgs.gov/nwis/inventory/?site_no=01072870&agency_cd=USGS,43.234722,70.956944,NAD27,Strafford County,New Hampshire,01060003,NGVD29
01073319,https://waterdata.usgs.gov/nwis/inventory/?site_no=01073319&agency_cd=USGS,43.041389,71.201667,NAD83,Rockingham County,New Hampshire,01060003,NAVD88
01080000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01080000&agency_cd=USGS,43.6075,71.459444,NAD27,Belknap County,New Hampshire,01070002,NGVD29
01091000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01091000&agency_cd=USGS,43.014722,71.641944,NAD27,Hillsborough County,New Hampshire,01070002,NGVD29
01093852,https://waterdata.usgs.gov/nwis/inventory/?site_no=01093852&agency_cd=USGS,42.8425,71.707222,NAD27,Hillsborough County,New Hampshire,01070002,NAVD88
01129200,https://waterdata.usgs.gov/nwis/inventory/?site_no=01129200&agency_cd=USGS,45.040278,71.444444,NAD27,Coos County,New Hampshire,01080101,NGVD29
01129500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01129500&agency_cd=USGS,44.749722,71.631667,NAD27,Coos County,New Hampshire,01080101,NGVD29
01154950,https://waterdata.usgs.gov/nwis/inventory/?site_no=01154950&agency_cd=USGS,43.149444,72.361667,NAD83,Cheshire County,New Hampshire,01080104,NAVD88
01157000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01157000&agency_cd=USGS,43.039167,72.270556,NAD27,Cheshire County,New Hampshire,01080201,NGVD29
425311070535801,https://waterdata.usgs.gov/nwis/inventory/?site_no=425311070535801&agency_cd=USGS,42.886667,70.899167,NAD83,Rockingham County,New Hampshire,01060003,aquifer
425400070545401,https://waterdata.usgs.gov/nwis/inventory/?site_no=425400070545401&agency_cd=USGS,42.898319,70.914364,NAD83,Rockingham County,New Hampshire,01060003,aquifer
425651070573701,https://waterdata.usgs.gov/nwis/inventory/?site_no=425651070573701&agency_cd=USGS,42.946731,70.960533,NAD83,Rockingham County,New Hampshire,01060003,aquifer
431527071312401,https://waterdata.usgs.gov/nwis/inventory/?site_no=431527071312401&agency_cd=USGS,43.25745,71.523386,NAD83,Merrimack County,New Hampshire,01070006,aquifer
431618071293801,https://waterdata.usgs.gov/nwis/inventory/?site_no=431618071293801&agency_cd=USGS,43.271722,71.493806,NAD83,Merrimack County,New Hampshire,01070006,aquifer
01379530,https://waterdata.usgs.gov/nwis/inventory/?site_no=01379530&agency_cd=USGS,40.744444,74.353611,NAD83,Essex County,New Jersey,02030103,NGVD29
01381800,https://waterdata.usgs.gov/nwis/inventory/?site_no=01381800&agency_cd=USGS,40.845,74.347222,NAD83,Morris County,New Jersey,02030103,NGVD29
01382210,https://waterdata.usgs.gov/nwis/inventory/?site_no=01382210&agency_cd=USGS,41.039722,74.501667,NAD83,Morris County,New Jersey,02030103,NAVD88
01387940,https://waterdata.usgs.gov/nwis/inventory/?site_no=01387940&agency_cd=USGS,41.007222,74.274444,NAD83,Passaic County,New Jersey,02030103,NGVD29
01387998,https://waterdata.usgs.gov/nwis/inventory/?site_no=01387998&agency_cd=USGS,40.992778,74.278889,NAD83,Passaic County,New Jersey,02030103,NGVD29
01388000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01388000&agency_cd=USGS,40.991944,74.28,NAD83,Passaic County,New Jersey,02030103,NGVD29
01388100,https://waterdata.usgs.gov/nwis/inventory/?site_no=01388100&agency_cd=USGS,40.985556,74.279444,NAD83,Passaic County,New Jersey,02030103,NGVD29
01389005,https://waterdata.usgs.gov/nwis/inventory/?site_no=01389005&agency_cd=USGS,40.896389,74.269167,NAD83,Passaic County,New Jersey,02030103,NGVD29
01389765,https://waterdata.usgs.gov/nwis/inventory/?site_no=01389765&agency_cd=USGS,40.953056,74.184722,NAD83,Passaic County,New Jersey,02030103,NGVD29
01392650,https://waterdata.usgs.gov/nwis/inventory/?site_no=01392650&agency_cd=USGS,40.713333,74.123056,NAD83,Essex County,New Jersey,02030103,NAVD88
01393890,https://waterdata.usgs.gov/nwis/inventory/?site_no=01393890&agency_cd=USGS,40.734722,74.270556,NAD83,Essex County,New Jersey,02030104,NGVD29
01393895,https://waterdata.usgs.gov/nwis/inventory/?site_no=01393895&agency_cd=USGS,40.722778,74.285,NAD83,Essex County,New Jersey,02030104,NGVD29
01394000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01394000&agency_cd=USGS,40.731667,74.3075,NAD83,Essex County,New Jersey,02030104,NGVD29
01394620,https://waterdata.usgs.gov/nwis/inventory/?site_no=01394620&agency_cd=USGS,40.673056,74.313056,NAD83,Union County,New Jersey,02030104,NGVD29
01396060,https://waterdata.usgs.gov/nwis/inventory/?site_no=01396060&agency_cd=USGS,40.503889,74.262222,NAD83,Middlesex County,New Jersey,02030104,
01396790,https://waterdata.usgs.gov/nwis/inventory/?site_no=01396790&agency_cd=USGS,40.643611,74.923611,NAD83,Hunterdon County,New Jersey,02030105,NGVD29
01400500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01400500&agency_cd=USGS,40.555556,74.582778,NAD83,Somerset County,New Jersey,02030105,NGVD29
01401750,https://waterdata.usgs.gov/nwis/inventory/?site_no=01401750&agency_cd=USGS,40.44,74.6175,NAD83,Somerset County,New Jersey,02030105,NGVD29
01407081,https://waterdata.usgs.gov/nwis/inventory/?site_no=01407081&agency_cd=USGS,40.449167,74.1475,NAD83,Monmouth County,New Jersey,02030104,NAVD88
01407600,https://waterdata.usgs.gov/nwis/inventory/?site_no=01407600&agency_cd=USGS,40.365556,73.974722,NAD83,Monmouth County,New Jersey,02030104,NAVD88
01408000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01408000&agency_cd=USGS,40.161389,74.154722,NAD83,Monmouth County,New Jersey,02040301,NGVD29
01408029,https://waterdata.usgs.gov/nwis/inventory/?site_no=01408029&agency_cd=USGS,40.146667,74.122222,NAD83,Monmouth County,New Jersey,02040301,NGVD29
01408048,https://waterdata.usgs.gov/nwis/inventory/?site_no=01408048&agency_cd=USGS,40.111667,74.044722,NAD83,Monmouth County,New Jersey,02040301,
01409335,https://waterdata.usgs.gov/nwis/inventory/?site_no=01409335&agency_cd=USGS,39.508889,74.324722,NAD83,Ocean County,New Jersey,02040301,NAVD88
01410500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01410500&agency_cd=USGS,39.430278,74.520556,NAD83,Atlantic County,New Jersey,02040302,NGVD29
01410510,https://waterdata.usgs.gov/nwis/inventory/?site_no=01410510&agency_cd=USGS,39.423056,74.5,NAD83,Atlantic County,New Jersey,02040302,NAVD88
01410560,https://waterdata.usgs.gov/nwis/inventory/?site_no=01410560&agency_cd=USGS,39.353611,74.456944,NAD83,Atlantic County,New Jersey,02040302,NAVD88
01410600,https://waterdata.usgs.gov/nwis/inventory/?site_no=01410600&agency_cd=USGS,39.377778,74.423611,NAD83,Atlantic County,New Jersey,02040302,NAVD88
01411320,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411320&agency_cd=USGS,39.285833,74.575556,NAD83,Cape May County,New Jersey,02040302,NAVD88
01411330,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411330&agency_cd=USGS,39.3375,74.513056,NAD83,Atlantic County,New Jersey,02040302,NAVD88
01411350,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411350&agency_cd=USGS,39.157778,74.697778,NAD83,Cape May County,New Jersey,02040302,NAVD88
01411355,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411355&agency_cd=USGS,39.110833,74.734167,NAD83,Cape May County,New Jersey,02040302,NAVD88
01411360,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411360&agency_cd=USGS,39.056944,74.765,NAD83,Cape May County,New Jersey,02040302,NAVD88
01411435,https://waterdata.usgs.gov/nwis/inventory/?site_no=01411435&agency_cd=USGS,39.161667,74.832222,NAD83,Cape May County,New Jersey,02040206,NAVD88
01412150,https://waterdata.usgs.gov/nwis/inventory/?site_no=01412150&agency_cd=USGS,39.2325,75.032778,NAD83,Cumberland County,New Jersey,02040206,NAVD88
01413038,https://waterdata.usgs.gov/nwis/inventory/?site_no=01413038&agency_cd=USGS,39.383611,75.350278,NAD83,Cumberland County,New Jersey,02040206,NAVD88
01458500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01458500&agency_cd=USGS,40.526111,75.065,NAD83,Hunterdon County,New Jersey,02040105,NGVD29
01460378,https://waterdata.usgs.gov/nwis/inventory/?site_no=01460378&agency_cd=USGS,40.296389,74.866667,NAD83,Mercer County,New Jersey,02040105,
01460380,https://waterdata.usgs.gov/nwis/inventory/?site_no=01460380&agency_cd=USGS,40.296667,74.866944,NAD83,Mercer County,New Jersey,02040105,NGVD29
01460595,https://waterdata.usgs.gov/nwis/inventory/?site_no=01460595&agency_cd=USGS,40.507778,74.464167,NAD83,Middlesex County,New Jersey,02030105,
01463500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01463500&agency_cd=USGS,40.221667,74.778056,NAD83,Mercer County,New Jersey,02040105,NGVD29
01466500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01466500&agency_cd=USGS,39.885,74.505278,NAD83,Burlington County,New Jersey,02040202,NGVD29
08317400,https://waterdata.usgs.gov/nwis/inventory/?site_no=08317400&agency_cd=USGS,35.618,106.323944,NAD83,Sandoval County,New Mexico,13020201,NGVD29
08329918,https://waterdata.usgs.gov/nwis/inventory/?site_no=08329918&agency_cd=USGS,35.197722,106.642778,NAD83,Bernalillo County,New Mexico,13020203,NAVD88
08363510,https://waterdata.usgs.gov/nwis/inventory/?site_no=08363510&agency_cd=USGS,32.477222,106.92,NAD27,Dona Ana County,New Mexico,13030102,NGVD29
08377900,https://waterdata.usgs.gov/nwis/inventory/?site_no=08377900&agency_cd=USGS,35.777114,105.658028,NAD83,San Miguel County,New Mexico,13060001,NGVD29
08405200,https://waterdata.usgs.gov/nwis/inventory/?site_no=08405200&agency_cd=USGS,32.409275,104.214972,NAD83,Eddy County,New Mexico,13060011,NGVD29
08406500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08406500&agency_cd=USGS,32.207542,104.023875,NAD83,Eddy County,New Mexico,13060011,NGVD29
08407500,https://waterdata.usgs.gov/nwis/inventory/?site_no=08407500&agency_cd=USGS,32.075192,104.039436,NAD83,Eddy County,New Mexico,13060011,NGVD29
09355500,https://waterdata.usgs.gov/nwis/inventory/?site_no=09355500&agency_cd=USGS,36.801889,107.698639,NAD83,San Juan County,New Mexico,14080101,NGVD29
09364010,https://waterdata.usgs.gov/nwis/inventory/?site_no=09364010&agency_cd=USGS,36.817861,108.024444,NAD83,San Juan County,New Mexico,14080104,NGVD29
09364500,https://waterdata.usgs.gov/nwis/inventory/?site_no=09364500&agency_cd=USGS,36.7225,108.20175,NAD83,San Juan County,New Mexico,14080104,NGVD29
09365000,https://waterdata.usgs.gov/nwis/inventory/?site_no=09365000&agency_cd=USGS,36.723017,108.225589,NAD83,San Juan County,New Mexico,14080105,NGVD29
09368000,https://waterdata.usgs.gov/nwis/inventory/?site_no=09368000&agency_cd=USGS,36.776667,108.683056,NAD83,San Juan County,New Mexico,14080105,NGVD29
323733107011002,https://waterdata.usgs.gov/nwis/inventory/?site_no=323733107011002&agency_cd=USGS,32.626342,107.019011,NAD83,Dona Ana County,New Mexico,13030202,aquifer
324007107095501,https://waterdata.usgs.gov/nwis/inventory/?site_no=324007107095501&agency_cd=USGS,32.668639,107.165333,NAD83,Dona Ana County,New Mexico,13030102,aquifer
324955107180902,https://waterdata.usgs.gov/nwis/inventory/?site_no=324955107180902&agency_cd=USGS,32.831694,107.303389,NAD83,Sierra County,New Mexico,13030102,aquifer
01302250,https://waterdata.usgs.gov/nwis/inventory/?site_no=01302250&agency_cd=USGS,40.866222,73.710194,NAD83,Nassau County,New York,02030201,
01302845,https://waterdata.usgs.gov/nwis/inventory/?site_no=01302845&agency_cd=USGS,40.905111,73.593194,NAD83,Nassau County,New York,02030201,
01304057,https://waterdata.usgs.gov/nwis/inventory/?site_no=01304057&agency_cd=USGS,40.962861,73.143167,NAD83,Suffolk County,New York,02030201,
01304200,https://waterdata.usgs.gov/nwis/inventory/?site_no=01304200&agency_cd=USGS,41.136639,72.30675,NAD83,Suffolk County,New York,02030202,
01304562,https://waterdata.usgs.gov/nwis/inventory/?site_no=01304562&agency_cd=USGS,40.917778,72.638667,NAD83,Suffolk County,New York,02030202,
01306402,https://waterdata.usgs.gov/nwis/inventory/?site_no=01306402&agency_cd=USGS,40.721056,73.09125,NAD83,Suffolk County,New York,02030202,NGVD29
01310740,https://waterdata.usgs.gov/nwis/inventory/?site_no=01310740&agency_cd=USGS,40.593333,73.584167,NAD27,Nassau County,New York,02030202,
01311143,https://waterdata.usgs.gov/nwis/inventory/?site_no=01311143&agency_cd=USGS,40.608833,73.656111,NAD83,Nassau County,New York,02030202,
01311875,https://waterdata.usgs.gov/nwis/inventory/?site_no=01311875&agency_cd=USGS,40.573611,73.885556,NAD27,Kings County,New York,02030202,NGVD29
01315170,https://waterdata.usgs.gov/nwis/inventory/?site_no=01315170&agency_cd=USGS,43.939833,73.953611,NAD83,Essex County,New York,02020001,
01359139,https://waterdata.usgs.gov/nwis/inventory/?site_no=01359139&agency_cd=USGS,42.647889,73.7475,NAD83,Albany County,New York,02020006,NGVD29
01362230,https://waterdata.usgs.gov/nwis/inventory/?site_no=01362230&agency_cd=USGS,42.114444,74.364167,NAD27,Ulster County,New York,02020006,NAVD88
01362500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01362500&agency_cd=USGS,42.014167,74.270556,NAD83,Ulster County,New York,02020006,NGVD29
01372058,https://waterdata.usgs.gov/nwis/inventory/?site_no=01372058&agency_cd=USGS,41.650833,73.945,NAD27,Dutchess County,New York,02020008,
01417500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01417500&agency_cd=USGS,42.024583,75.119278,NAD83,Delaware County,New York,02040102,NAVD88
01420500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01420500&agency_cd=USGS,41.946417,74.979667,NAD83,Delaware County,New York,02040102,NGVD29
01421000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01421000&agency_cd=USGS,41.973556,75.175194,NAD83,Delaware County,New York,02040102,NAVD88
01425000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01425000&agency_cd=USGS,42.074917,75.395806,NAD83,Delaware County,New York,02040101,NAVD88
01426500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01426500&agency_cd=USGS,42.003028,75.383528,NAD83,Delaware County,New York,02040101,NAVD88
01427000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01427000&agency_cd=USGS,41.952167,75.290944,NAD83,Delaware County,New York,02040101,
01428000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01428000&agency_cd=USGS,41.563889,75.014444,NAD83,Sullivan County,New York,02040101,
01428500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01428500&agency_cd=USGS,41.50875,74.986056,NAD83,Sullivan County,New York,02040101,NAVD88
01433500,https://waterdata.usgs.gov/nwis/inventory/?site_no=01433500&agency_cd=USGS,41.461222,74.758778,NAD83,Sullivan County,New York,02040104,NAVD88
01435000,https://waterdata.usgs.gov/nwis/inventory/?site_no=01435000&agency_cd=USGS,41.89,74.59,NAD83,Sullivan County,New York,02040104,NAVD88
01436690,https://waterdata.usgs.gov/nwis/inventory/?site_no=01436690&agency_cd=USGS,41.638056,74.616889,NAD83,Sullivan County,New York,02040104,NAVD88
03011020,https://waterdata.usgs.gov/nwis/inventory/?site_no=03011020&agency_cd=USGS,42.156389,78.715278,NAD83,Cattaraugus County,New York,05010001,NGVD29
04213500,https://waterdata.usgs.gov/nwis/inventory/?site_no=04213500&agency_cd=USGS,42.463333,78.934167,NAD83,Erie County,New York,04120102,NAVD88
0422026250,https://waterdata.usgs.gov/nwis/inventory/?site_no=0422026250&agency_cd=USGS,43.253611,77.742222,NAD83,Monroe County,New York,04130001,NAVD88
04226000,https://waterdata.usgs.gov/nwis/inventory/?site_no=04226000&agency_cd=USGS,42.681944,77.828889,NAD83,Livingston County,New York,04130002,
04231600,https://waterdata.usgs.gov/nwis/inventory/?site_no=04231600&agency_cd=USGS,43.141722,77.616306,NAD83,Monroe County,New York,04130003,
04232050,https://waterdata.usgs.gov/nwis/inventory/?site_no=04232050&agency_cd=USGS,43.130278,77.518611,NAD83,Monroe County,New York,04140101,NAVD88
0423205010,https://waterdata.usgs.gov/nwis/inventory/?site_no=0423205010&agency_cd=USGS,43.145,77.511944,NAD83,Monroe County,New York,04140101,NGVD29
04236000,https://waterdata.usgs.gov/nwis/inventory/?site_no=04236000&agency_cd=USGS,42.944767,76.429192,NAD83,Onondaga County,New York,04140201,
04249000,https://waterdata.usgs.gov/nwis/inventory/?site_no=04249000&agency_cd=USGS,43.451667,76.505278,NAD83,Oswego County,New York,04140203,NGVD29
04253296,https://waterdata.usgs.gov/nwis/inventory/?site_no=04253296&agency_cd=USGS,43.743889,74.722222,NAD27,Hamilton County,New York,04150101,
04256000,https://waterdata.usgs.gov/nwis/inventory/?site_no=04256000&agency_cd=USGS,43.746806,75.333444,NAD83,Lewis County,New York,04150101,NGVD29
04295000,https://waterdata.usgs.gov/nwis/inventory/?site_no=04295000&agency_cd=USGS,44.996111,73.360278,NAD27,Clinton County,New York,04150409,
410254072275201,https://waterdata.usgs.gov/nwis/inventory/?site_no=410254072275201&agency_cd=USGS,41.048528,72.464639,NAD83,Suffolk County,New York,02030202,
425606076251601,https://waterdata.usgs.gov/nwis/inventory/?site_no=425606076251601&agency_cd=USGS,42.918111,76.414556,NAD83,Onondaga County,New York,04140201,NAVD88
02077200,https://waterdata.usgs.gov/nwis/inventory/?site_no=02077200&agency_cd=USGS,36.397778,79.196667,NAD83,Caswell County,North Carolina,03010104,NGVD29
02077303,https://waterdata.usgs.gov/nwis/inventory/?site_no=02077303&agency_cd=USGS,36.5225,78.9975,NAD83,Person County,North Carolina,03010104,NGVD29
0208062765,https://waterdata.usgs.gov/nwis/inventory/?site_no=0208062765&agency_cd=USGS,36.331111,77.580278,NAD83,Halifax County,North Carolina,03010107,NGVD29
02081022,https://waterdata.usgs.gov/nwis/inventory/?site_no=02081022&agency_cd=USGS,36.013611,77.215278,NAD83,Martin County,North Carolina,03010107,NGVD29
02081094,https://waterdata.usgs.gov/nwis/inventory/?site_no=02081094&agency_cd=USGS,35.813056,76.892778,NAD83,Martin County,North Carolina,03010107,NGVD29
0208114150,https://waterdata.usgs.gov/nwis/inventory/?site_no=0208114150&agency_cd=USGS,35.915,76.722778,NAD83,Washington County,North Carolina,03010107,NGVD29
0208458892,https://waterdata.usgs.gov/nwis/inventory/?site_no=0208458892&agency_cd=USGS,35.505833,76.253889,NAD83,Hyde County,North Carolina,03020105,NAVD88
0208458893,https://waterdata.usgs.gov/nwis/inventory/?site_no=0208458893&agency_cd=USGS,35.506389,76.183889,NAD83,Hyde County,North Carolina,03020105,NAVD88
02087182,https://waterdata.usgs.gov/nwis/inventory/?site_no=02087182&agency_cd=USGS,35.941111,78.583333,NAD83,Wake County,North Carolina,03020201,NGVD29
02101726,https://waterdata.usgs.gov/nwis/inventory/?site_no=02101726&agency_cd=USGS,35.735,79.423333,NAD27,Chatham County,North Carolina,03030003,NAVD88
02111000,https://waterdata.usgs.gov/nwis/inventory/?site_no=02111000&agency_cd=USGS,35.990833,81.558333,NAD83,Caldwell County,North Carolina,03040101,NGVD29
0212378405,https://waterdata.usgs.gov/nwis/inventory/?site_no=0212378405&agency_cd=USGS,35.200667,80.061806,NAD83,Stanly County,North Carolina,03040104,NAVD88
0212880025,https://waterdata.usgs.gov/nwis/inventory/?site_no=0212880025&agency_cd=USGS,34.983483,79.877581,NAD83,Anson County,North Carolina,03040201,NAVD88
02129375,https://waterdata.usgs.gov/nwis/inventory/?site_no=02129375&agency_cd=USGS,34.866258,79.878925,NAD83,Richmond County,North Carolina,03040201,
